"","n_total","n_is","n_hf","mean_strike_is","mean_strike_hf"
"9084",481,87,394,187.480239835561,175.377499743157
"9085",478,85,393,203.703852430883,178.908414761408
"9086",477,83,394,195.187930590936,171.274534254744
"9087",500,81,419,198.101975906715,176.203895531553
"9088",505,101,404,178.376146847295,182.187169787894
"9089",480,82,398,191.172284265994,174.742135012524
"9090",473,80,393,201.640695829786,176.01358281414
"9091",494,89,405,194.836992970288,178.031676245371
"9092",470,90,380,191.510615401992,178.862983015601
"9093",489,86,403,206.875564312852,176.432011993885
"9094",492,84,408,197.663259378646,173.158901355536
"9095",484,90,394,187.828401251596,177.04821337721
"9096",476,87,389,204.740629713681,175.909967665927
"9097",478,87,391,189.497199591509,169.730215369568
"9098",474,79,395,202.851407881544,174.538177676175
"9099",495,82,413,202.786828447205,178.588242927084
"9100",487,78,409,190.903209380978,172.321968256388
"9101",480,87,393,192.634990528138,178.651286884613
"9102",488,86,402,194.104885661092,172.721679344376
"9103",491,80,411,195.714192526405,170.578832256861
"9104",492,81,411,209.379286847257,183.795246451924
"9105",472,84,388,187.810739255594,174.64828466556
"9106",484,84,400,201.211472295322,175.494359194104
"9107",500,84,416,202.623904453568,178.076656677793
"9108",504,87,417,195.675773712958,173.325888293578
"9109",483,85,398,180.753384142546,177.99788973693
"9110",484,90,394,195.363136815979,172.478540452926
"9111",472,88,384,205.09310340019,176.655781294091
"9112",486,84,402,205.474079380425,178.826529518844
"9113",489,96,393,192.290160321764,182.688703595824
"9114",497,78,419,175.979704114499,175.207266601301
"9115",493,96,397,202.123693014442,178.612235155701
"9116",492,83,409,192.854696812561,180.076302073992
"9117",497,87,410,187.22323749998,179.980338766986
"9118",479,85,394,207.55478495704,177.832318400338
"9119",503,88,415,193.827235612704,174.295905058757
"9120",468,81,387,199.287794032454,179.312075335725
"9121",490,84,406,200.204199946933,177.093638641009
"9122",485,79,406,202.007363213597,183.350380505219
"9123",485,88,397,191.367528245679,170.445669067065
"9124",475,88,387,197.906240036212,180.376987400818
"9125",484,96,388,182.347164362837,178.809331382279
"9126",475,97,378,189.442609821845,172.350760218948
"9127",488,85,403,200.165650885048,174.414864204388
"9128",482,89,393,207.551554234572,183.497223664577
"9129",476,92,384,185.092601767127,170.25508561519
"9130",481,89,392,194.972943871204,174.698984771059
"9131",477,85,392,201.846967250021,175.20139942657
"9132",475,82,393,197.608388220905,175.011665312677
"9133",479,84,395,199.293398580199,171.284392498101
"9134",488,84,404,188.186159508946,180.071041991236
"9135",483,83,400,196.40889581596,177.870145433382
"9136",488,85,403,188.017992237939,180.072545494613
"9137",478,89,389,205.647682431166,175.025975147423
"9138",484,89,395,184.543837853608,171.008193685669
"9139",485,89,396,195.987499507563,175.456952811071
"9140",470,81,389,198.490642212151,175.692971921644
"9141",483,89,394,189.314456810303,184.752686349129
"9142",487,89,398,188.152581270232,177.877386690785
"9143",481,90,391,182.471320543794,180.115950856341
"9144",499,90,409,200.057950977055,181.165515428382
"9145",468,80,388,198.84085734026,178.183383605475
"9146",498,86,412,197.661164301128,175.756513577293
"9147",491,80,411,204.670371904795,179.338746365988
"9148",472,82,390,201.006904047189,175.33850932202
"9149",500,80,420,201.594331705457,180.580965286163
"9150",497,86,411,203.216589546229,177.764120919449
"9151",488,89,399,186.742559021466,184.582122915797
"9152",479,75,404,198.485510481259,179.627832132895
"9153",460,88,372,205.159657612902,176.176009220036
"9154",500,81,419,194.592144593724,174.443696902848
"9155",481,86,395,188.424112920674,183.737477240445
"9156",486,91,395,193.702528990703,176.629571714113
"9157",465,74,391,196.356549869223,181.826955123709
"9158",479,82,397,195.084133666568,171.805982316057
"9159",481,85,396,188.17932653072,170.483351197845
"9160",496,83,413,205.717396846003,176.404561272241
"9161",478,85,393,195.858898005852,178.432753862597
"9162",478,85,393,199.908421711787,181.679130880556
"9163",480,84,396,187.613646069924,178.626651774257
"9164",492,88,404,205.262751261259,177.697381118558
"9165",481,91,390,191.747664738024,171.984084018551
"9166",468,82,386,193.571828490173,177.009624000293
"9167",466,81,385,198.208792294991,179.508833642303
"9168",474,83,391,203.569246829908,170.929263540423
"9169",490,84,406,187.645173278769,174.431151584121
"9170",489,87,402,191.461434521487,176.372379087659
"9171",509,93,416,192.472739656832,177.197085668095
"9172",491,83,408,203.489636340049,179.139611318065
"9173",482,92,390,194.851729025377,177.904309346914
"9174",475,86,389,206.735862084196,179.101842736528
"9175",506,90,416,193.831710772118,173.292103137332
"9176",505,90,415,202.596212194788,176.416640980701
"9177",484,88,396,193.823646875929,173.367685959634
"9178",494,84,410,206.904942445969,175.724159681207
"9179",487,89,398,196.790909818912,175.371545968686
"9180",482,80,402,200.960707451597,172.9918448269
"9181",487,91,396,185.000327880515,178.477997646181
"9182",479,84,395,190.380426241018,175.87178660039
"9183",488,86,402,201.777937631883,179.597654038396
"9184",481,93,388,204.562065888863,176.233918594917
"9185",494,86,408,184.883120524005,170.040651435145
"9186",473,81,392,197.727640375064,182.883135117408
"9187",476,83,393,191.808051587893,176.04792878748
"9188",486,82,404,191.649178412874,175.456905153042
"9189",483,87,396,196.137785084383,176.785101302231
"9190",493,85,408,203.99409168402,176.971179675384
"9191",491,94,397,186.1679605554,183.130354070616
"9192",498,93,405,218.816329739704,176.925522784651
"9193",487,92,395,191.146994117428,176.915174633173
"9194",477,82,395,193.589378578042,176.391963645935
"9195",490,84,406,195.206009280251,171.010229484783
"9196",494,94,400,185.988434955656,176.901716794231
"9197",486,94,392,185.117717264862,181.015328410137
"9198",490,83,407,198.405293438033,179.830994370078
"9199",493,83,410,181.32202591464,174.229507222212
"9200",504,92,412,193.984200546256,176.326896920704
"9201",477,84,393,204.788236021654,176.845681690908
"9202",490,88,402,202.573198051082,179.854643440549
"9203",497,91,406,196.628111905307,172.818163262518
"9204",487,82,405,188.843525693873,176.609682632601
"9205",482,87,395,182.720822418917,179.330154699819
"9206",483,86,397,193.327177305501,175.528938478922
"9207",478,80,398,203.579596219841,181.332995084847
"9208",486,88,398,195.562334865873,177.175299299981
"9209",495,89,406,178.153207932758,179.682093637293
"9210",488,87,401,189.385618339185,173.198569814207
"9211",497,89,408,195.585400618114,177.505297458024
"9212",491,82,409,180.675134705694,175.994858416491
"9213",473,82,391,189.828519970352,179.719855129743
"9214",492,85,407,181.956760156219,176.720447141985
"9215",493,85,408,208.536267463481,177.511182315475
"9216",487,92,395,194.093067006947,180.33886564801
"9217",492,86,406,201.155117735011,179.09590654238
"9218",480,84,396,181.000859365924,178.159552544474
"9219",477,88,389,181.593718643512,180.729836646686
"9220",481,81,400,202.145295609555,171.726106718675
"9221",486,85,401,200.963851635775,178.546276705052
"9222",492,89,403,198.573731638938,175.125312820671
"9223",490,79,411,198.025733466219,182.370875537357
"9224",481,77,404,207.634962293069,176.754123527288
"9225",478,87,391,198.046360511014,177.667741829579
"9226",498,86,412,195.616486300303,175.950510411871
"9227",492,90,402,196.945930528512,171.672151883656
"9228",511,92,419,193.280433770391,176.297811692633
"9229",483,86,397,185.87992184807,176.781712843441
"9230",480,81,399,200.599971930907,176.241636573856
"9231",490,92,398,194.904027243224,175.412022527968
"9232",492,92,400,202.384909904853,177.176823489365
"9233",489,91,398,190.722646060945,175.87924303527
"9234",488,94,394,188.780333353711,178.179852419132
"9235",484,89,395,193.910463287821,172.795551902885
"9236",481,78,403,194.560112538227,171.595400052625
"9237",472,83,389,208.986141759065,179.23380954508
"9238",484,86,398,181.447725153569,172.287802632625
"9239",490,85,405,196.481853047428,177.082072480072
"9240",479,95,384,196.94255148271,183.210316331347
"9241",492,87,405,176.708757836286,177.71150539884
"9242",464,79,385,201.175669791499,179.113078435106
"9243",481,80,401,189.925568524383,173.337410173833
"9244",493,88,405,198.452107696556,175.487831886687
"9245",482,89,393,181.025079192548,182.932501151062
"9246",493,93,400,203.751237453358,175.526622154278
"9247",488,84,404,198.357842683385,181.992229227361
"9248",472,82,390,200.300384943351,175.608297292595
"9249",495,88,407,184.775594753632,174.354218013414
"9250",466,78,388,188.324959041501,179.160827390017
"9251",486,83,403,180.137980184095,179.524771275268
"9252",470,80,390,205.31535928181,181.889242591127
"9253",459,76,383,202.025004333191,180.800459610058
"9254",489,85,404,189.674599484787,181.005135749959
"9255",489,83,406,195.199816698674,174.339654698023
"9256",486,85,401,194.560643831163,171.924286256704
"9257",488,83,405,200.326073015113,186.099033597828
"9258",475,78,397,196.486364431611,178.33296443612
"9259",468,81,387,186.160100087119,175.776704559437
"9260",485,84,401,198.350256418415,174.010320388686
"9261",471,88,383,196.497433356825,178.220008066039
"9262",491,82,409,198.206617698664,175.780320877814
"9263",491,81,410,191.315452052711,179.807292858592
"9264",483,90,393,194.655025917734,174.932226077759
"9265",491,89,402,191.948337313023,178.010168188538
"9266",467,80,387,198.188311294043,173.265076611281
"9267",480,75,405,202.542876849624,182.964990043779
"9268",484,92,392,193.783722232741,172.813552374375
"9269",493,94,399,190.773936740647,174.438578822365
"9270",482,83,399,188.929069157913,180.207672239303
"9271",480,92,388,190.817002737814,171.433545726328
"9272",474,81,393,205.932144158911,184.477635013053
"9273",475,87,388,194.504399482689,177.57589201635
"9274",504,85,419,194.534383611998,178.290183282463
"9275",493,94,399,193.111109444267,172.907066310143
"9276",461,78,383,185.816488543659,180.341118542803
"9277",482,85,397,192.248491121993,177.297121620298
"9278",495,87,408,185.971357822611,175.507590982974
"9279",499,91,408,194.51672497862,176.908631269486
"9280",474,82,392,197.984783231703,178.791982362543
"9281",482,81,401,205.526024463418,174.200631976611
"9282",477,97,380,193.599456421521,171.315103271985
"9283",479,88,391,176.719270198216,174.640494736726
"9284",488,92,396,198.009874269463,181.244719176211
"9285",473,85,388,193.166168900637,172.030960791658
"9286",471,93,378,197.779764492736,172.911180324025
"9287",465,88,377,174.503925089457,175.720522142154
"9288",503,88,415,186.622612161697,181.635151610925
"9289",480,86,394,209.003855621932,177.559030233963
"9290",494,89,405,202.326453470881,171.4831636869
"9291",490,84,406,194.247003927856,179.940844921148
"9292",491,84,407,201.171665810755,176.755863621147
"9293",475,81,394,202.944653991348,175.58722748398
"9294",503,83,420,194.985684727378,175.11325588597
"9295",477,88,389,179.36090880512,179.908010802952
"9296",484,94,390,191.545201551631,173.972243384256
"9297",498,87,411,190.656848583179,185.802124168134
"9298",478,93,385,196.071892846711,175.808621679849
"9299",487,78,409,184.606916150754,168.909022239387
"9300",475,85,390,190.252220054533,175.629822774789
"9301",477,85,392,185.042013020354,177.776758226052
"9302",486,85,401,192.279619539671,178.428264247418
"9303",474,78,396,194.214529426199,172.62187379182
"9304",491,91,400,185.165465097973,179.736022947361
"9305",482,85,397,191.053019243539,180.303586817528
"9306",483,87,396,179.2297669062,173.035885120349
"9307",487,81,406,196.204537319367,170.050757366234
"9308",476,92,384,184.234185170807,174.213473152571
"9309",490,89,401,196.009785384462,179.606670495071
"9310",489,97,392,191.107599568619,175.520937141304
"9311",480,82,398,190.193675022279,171.784410690691
"9312",492,88,404,190.318684631011,175.282328102631
"9313",495,81,414,200.359363788104,179.132141762107
"9314",474,86,388,201.632240296122,181.237024354416
"9315",488,85,403,193.25471467202,174.106619289267
"9316",463,80,383,185.257209434595,170.090073535223
"9317",486,82,404,175.122032970433,172.279356706199
"9318",468,79,389,185.574904108724,178.172665674145
"9319",483,85,398,196.292886294347,176.860797040848
"9320",483,83,400,190.735858517654,179.936751945174
"9321",459,78,381,186.61532841233,181.133161480745
"9322",486,84,402,200.716188362241,176.701516217606
"9323",503,90,413,189.360507609941,175.969492005127
"9324",492,88,404,188.777492540525,175.875268663268
"9325",494,86,408,191.30373283121,180.707300727926
"9326",490,99,391,186.647999483221,172.249861341134
"9327",479,84,395,197.873833999235,178.082039438808
"9328",481,77,404,196.997604378579,175.075793720386
"9329",483,85,398,190.6562136179,177.639828544566
"9330",486,85,401,187.326789642342,178.156012908659
"9331",499,99,400,178.807024285181,175.188462617298
"9332",506,90,416,195.116354844521,170.582531690588
"9333",496,88,408,196.586486781596,170.97866540733
"9334",483,88,395,191.919780979295,182.63663419472
"9335",485,87,398,188.669534403363,176.364242735478
"9336",479,81,398,189.645090382775,180.096716470849
"9337",492,82,410,198.780212411888,176.186094448333
"9338",477,82,395,196.692150336194,171.989513745296
"9339",500,88,412,200.031659645086,172.549119565978
"9340",472,88,384,211.641893882025,182.612314628623
"9341",479,87,392,194.281607447132,174.721715694603
"9342",486,83,403,200.932672578131,180.299579577847
"9343",494,87,407,184.333017338571,175.533110442891
"9344",488,90,398,199.396346660257,178.792509442251
"9345",489,90,399,202.742710123088,175.762350757973
"9346",486,85,401,182.837782469596,172.46230756297
"9347",480,84,396,208.466040705731,175.06498193131
"9348",475,85,390,185.310093840392,179.739910419559
"9349",490,84,406,181.193213177978,178.070377967492
"9350",490,86,404,203.272080782776,177.615005216142
"9351",482,80,402,189.880012191816,178.505689973529
"9352",485,84,401,204.959565577769,181.020186759629
"9353",499,91,408,186.655938622929,173.407557660031
"9354",464,84,380,198.922064209645,168.217990291691
"9355",483,85,398,197.860132852745,183.142939112824
"9356",494,84,410,201.516018256218,172.435573982767
"9357",487,84,403,199.536634619352,176.283418846252
"9358",493,78,415,196.699864551442,172.977452300855
"9359",486,91,395,189.176055757157,175.918573986942
"9360",469,80,389,217.112695537656,179.615237086012
"9361",482,81,401,168.928247033776,174.979391231157
"9362",479,81,398,212.95781140829,176.628335730538
"9363",466,83,383,197.827259667118,177.490201945024
"9364",476,85,391,191.014033889087,178.013829745237
"9365",486,89,397,209.48818086282,175.291162109835
"9366",487,78,409,196.597701285173,179.091183438682
"9367",482,88,394,198.251931001574,179.926344831922
"9368",502,84,418,190.159731450159,179.379554042858
"9369",486,86,400,189.292449089683,172.065158305912
"9370",463,81,382,192.235639512797,181.972453542363
"9371",494,84,410,201.402240660828,176.892863234015
